filename,data
DATASET1_5_6500_00001.png,Bx338.0y410.0x490.0y507.0x381.0y449.0x338.0y410.0Bx338.0y410.0x186.0y313.0x191.0y320.0x198.0y318.0x291.0y368.0x337.0y411.0
DATASET1_5_6500_00011.png,Bx337.0y417.0x242.0y261.0x314.0y360.0x338.0y417.0Bx337.0y417.0x432.0y573.0x363.0y470.0x337.0y417.0
DATASET1_5_6500_00021.png,Bx339.0y387.5x356.0y567.0x338.0y445.0x338.0y386.0Bx339.0y387.5x322.0y208.0x340.0y328.0x338.0y387.0
DATASET1_5_6500_00031.png,Bx342.0y395.0x402.0y225.0x366.0y355.0x338.0y393.0Bx342.0y395.0x282.0y565.0x315.0y447.0x337.0y394.0
DATASET1_5_6500_00041.png,Bx340.5y398.5x214.0y528.0x290.0y437.0x340.0y400.0Bx340.5y398.5x467.0y269.0x384.0y374.0x339.0y400.0
DATASET1_5_6500_00051.png,Bx338.5y417.5x169.0y475.0x283.0y429.0x339.0y416.0Bx338.5y417.5x508.0y360.0x387.0y409.0x339.0y416.0
DATASET1_5_6500_00061.png,Bx339.5y438.0x161.0y420.0x282.0y426.0x340.0y438.0Bx339.5y438.0x518.0y456.0x400.0y452.0x338.0y438.0
DATASET1_5_6500_00071.png,Bx336.5y432.0x184.0y334.0x286.0y391.0x339.0y429.0Bx336.5y432.0x489.0y530.0x387.0y470.0x339.0y429.0
DATASET1_5_6500_00081.png,Bx338.0y406.5x242.0y253.0x314.0y355.0x339.0y406.0Bx338.0y406.5x434.0y560.0x364.0y461.0x339.0y406.0
DATASET1_5_6500_00091.png,Bx339.5y384.5x361.0y561.0x339.0y445.0x338.0y385.0Bx339.5y384.5x318.0y208.0x342.0y332.0x339.0y386.0
DATASET1_5_7000_00001.png,Bx331.0y432.5x156.0y387.0x164.0y393.0x169.0y391.0x172.0y389.0x279.0y408.0x331.0y432.0Bx331.0y432.5x506.0y478.0x385.0y454.0x330.0y433.0
DATASET1_5_7000_00011.png,Bx332.5y420.0x197.0y299.0x197.0y305.0x209.0y308.0x290.0y370.0x331.0y421.0Bx332.5y420.0x468.0y541.0x379.0y471.0x332.0y420.0
DATASET1_5_7000_00021.png,Bx332.0y406.0x398.0y575.0x348.0y464.0x331.0y405.0Bx332.0y406.0x266.0y237.0x323.0y348.0x331.0y407.0
DATASET1_5_7000_00031.png,Bx334.5y392.0x316.0y568.0x320.0y453.0x332.0y390.0Bx334.5y392.0x353.0y216.0x347.0y331.0x331.0y390.0
DATASET1_5_7000_00041.png,Bx334.5y386.0x237.0y538.0x243.0y538.0x243.0y530.0x241.0y528.0x292.0y435.0x332.0y385.0Bx334.5y386.0x432.0y234.0x371.0y347.0x332.0y385.0
DATASET1_5_7000_00051.png,Bx333.5y404.5x179.0y495.0x281.0y424.0x333.0y404.0Bx333.5y404.5x488.0y314.0x379.0y392.0x333.0y405.0
DATASET1_5_7000_00061.png,Bx335.0y430.0x152.0y438.0x278.0y422.0x334.0y429.0Bx335.0y430.0x518.0y422.0x389.0y436.0x334.0y428.0
DATASET1_5_7000_00071.png,Bx333.0y426.0x168.0y351.0x282.0y394.0x333.0y425.0Bx333.0y426.0x498.0y501.0x382.0y459.0x333.0y425.0
DATASET1_5_7000_00081.png,Bx332.5y415.5x220.0y274.0x214.0y280.0x226.0y281.0x229.0y282.0x308.0y367.0x333.0y414.0Bx332.5y415.5x445.0y557.0x447.0y549.0x439.0y544.0x434.0y543.0x361.0y463.0x333.0y414.0
DATASET1_5_7000_00091.png,Bx332.5y406.0x296.0y229.0x327.0y343.0x333.0y405.0Bx332.5y406.0x369.0y583.0x339.0y461.0x333.0y404.0
DATASET1_5_7500_00001.png,Bx336.0y394.0x406.0y559.0x363.0y472.0x336.0y394.0Bx336.0y394.0x266.0y229.0x321.0y337.0x336.0y395.0
DATASET1_5_7500_00011.png,Bx336.0y379.5x316.0y558.0x322.0y443.0x336.0y379.0Bx336.0y379.5x356.0y201.0x350.0y324.0x336.0y379.0
DATASET1_5_7500_00021.png,Bx334.0y389.0x229.0y539.0x299.0y415.0x337.0y383.0Bx334.0y389.0x439.0y239.0x376.0y349.0x335.0y385.0
DATASET1_5_7500_00031.png,Bx335.0y417.0x175.0y494.0x286.0y430.0x336.0y418.0Bx335.0y417.0x495.0y340.0x386.0y402.0x335.0y417.0
DATASET1_5_7500_00041.png,Bx338.0y429.5x158.0y417.0x160.0y430.0x168.0y419.0x273.0y418.0x336.0y428.0Bx338.0y429.5x518.0y442.0x516.0y431.0x508.0y443.0x402.0y442.0x336.0y430.0
DATASET1_5_7500_00051.png,Bx333.0y421.5x487.0y521.0x375.0y454.0x333.0y421.0Bx333.0y421.5x179.0y322.0x294.0y382.0x334.0y421.0
DATASET1_5_7500_00061.png,Bx336.0y400.5x420.0y558.0x352.0y452.0x334.0y401.0Bx336.0y400.5x252.0y243.0x320.0y349.0x335.0y401.0
DATASET1_5_7500_00071.png,Bx335.5y402.0x333.0y582.0x328.0y471.0x334.0y403.0Bx335.5y402.0x338.0y222.0x346.0y348.0x334.0y403.0
DATASET1_5_7500_00081.png,Bx337.0y393.5x430.0y236.0x372.0y351.0x334.0y392.0Bx337.0y393.5x244.0y551.0x295.0y447.0x336.0y390.0
DATASET1_5_7500_00091.png,Bx337.0y410.5x182.0y502.0x288.0y427.0x336.0y407.0Bx337.0y410.5x492.0y319.0x389.0y386.0x335.0y408.0
DATASET1_5_8000_00001.png,Bx334.5y416.0x204.0y290.0x294.0y366.0x335.0y415.0Bx334.5y416.0x465.0y542.0x376.0y470.0x335.0y415.0
DATASET1_5_8000_00011.png,Bx333.0y403.5x378.0y580.0x345.0y469.0x334.0y403.0Bx333.0y403.5x288.0y227.0x326.0y346.0x334.0y403.0
DATASET1_5_8000_00021.png,Bx332.5y386.0x280.0y560.0x309.0y447.0x334.0y384.0Bx332.5y386.0x385.0y212.0x355.0y346.0x333.0y386.0
DATASET1_5_8000_00031.png,Bx334.0y408.5x201.0y530.0x287.0y438.0x334.0y408.0Bx334.0y408.5x467.0y287.0x379.0y381.0x334.0y408.0
DATASET1_5_8000_00041.png,Bx333.5y427.0x508.0y390.0x397.0y418.0x334.0y427.0Bx333.5y427.0x159.0y464.0x269.0y432.0x335.0y427.0
DATASET1_5_8000_00051.png,Bx337.0y417.0x164.0y358.0x164.0y362.0x169.0y364.0x178.0y361.0x280.0y389.0x334.0y416.0Bx337.0y417.0x510.0y476.0x503.0y471.0x497.0y474.0x385.0y445.0x333.0y418.0
DATASET1_5_8000_00061.png,Bx335.5y405.5x218.0y264.0x219.0y274.0x231.0y280.0x301.0y353.0x334.0y408.0Bx335.5y405.5x453.0y547.0x368.0y459.0x333.0y407.0
DATASET1_5_8000_00071.png,Bx335.0y388.0x309.0y210.0x334.0y332.0x333.0y389.0Bx335.0y388.0x361.0y566.0x337.0y442.0x333.0y388.0
DATASET1_5_8000_00081.png,Bx336.5y382.5x271.0y550.0x304.0y444.0x334.0y380.0Bx336.5y382.5x402.0y215.0x368.0y327.0x333.0y381.0
DATASET1_5_8000_00091.png,Bx336.0y405.5x192.0y513.0x278.0y437.0x334.0y403.0Bx336.0y405.5x480.0y298.0x392.0y374.0x334.0y403.0
DATASET1_5_8500_00001.png,Bx331.0y392.0x338.0y570.0x342.0y566.0x336.0y562.0x326.0y449.0x329.0y392.0Bx331.0y392.0x324.0y214.0x335.0y324.0x328.0y392.0
DATASET1_5_8500_00011.png,Bx334.0y382.5x245.0y539.0x292.0y427.0x328.0y378.0Bx334.0y382.5x423.0y226.0x365.0y347.0x328.0y379.0
DATASET1_5_8500_00021.png,Bx330.0y400.5x492.0y324.0x391.0y380.0x329.0y399.0Bx330.0y400.5x168.0y477.0x271.0y416.0x329.0y400.0
DATASET1_5_8500_00031.png,Bx332.0y424.5x151.0y403.0x275.0y412.0x332.0y425.0Bx332.0y424.5x513.0y446.0x384.0y442.0x331.0y425.0
DATASET1_5_8500_00041.png,Bx331.5y407.5x191.0y289.0x198.0y304.0x201.0y307.0x208.0y309.0x217.0y304.0x289.0y357.0x331.0y405.0Bx331.5y407.5x472.0y526.0x369.0y449.0x330.0y405.0
DATASET1_5_8500_00051.png,Bx330.0y401.5x280.0y226.0x323.0y343.0x329.0y401.0Bx330.0y401.5x380.0y577.0x383.0y570.0x380.0y564.0x372.0y561.0x343.0y461.0x331.0y400.0
DATASET1_5_8500_00061.png,Bx328.5y383.0x275.0y556.0x305.0y435.0x329.0y381.0Bx328.5y383.0x382.0y210.0x349.0y344.0x329.0y381.0
DATASET1_5_8500_00071.png,Bx328.5y385.5x191.0y501.0x280.0y416.0x328.0y387.0Bx328.5y385.5x466.0y270.0x375.0y359.0x329.0y387.0
DATASET1_5_8500_00081.png,Bx328.5y420.5x147.0y442.0x153.0y445.0x161.0y443.0x165.0y437.0x277.0y417.0x329.0y420.0Bx328.5y420.5x510.0y399.0x380.0y418.0x328.0y420.0
DATASET1_5_8500_00091.png,Bx328.5y415.5x163.0y336.0x168.0y340.0x176.0y342.0x182.0y340.0x303.0y386.0x329.0y417.0Bx328.5y415.5x494.0y495.0x380.0y451.0x330.0y416.0
DATASET1_5_9000_00001.png,Bx332.5y394.5x222.0y537.0x285.0y440.0x330.0y391.0Bx332.5y394.5x443.0y252.0x364.0y367.0x330.0y391.0
DATASET1_5_9000_00011.png,Bx333.0y423.5x160.0y477.0x274.0y431.0x331.0y422.0Bx333.0y423.5x506.0y370.0x379.0y418.0x331.0y422.0
DATASET1_5_9000_00021.png,Bx332.0y425.5x158.0y369.0x277.0y400.0x332.0y424.0Bx332.0y425.5x506.0y482.0x374.0y447.0x331.0y424.0
DATASET1_5_9000_00031.png,Bx331.0y419.0x443.0y565.0x361.0y475.0x332.0y417.0Bx331.0y419.0x219.0y273.0x300.0y363.0x332.0y418.0
DATASET1_5_9000_00041.png,Bx332.5y389.0x323.0y206.0x309.0y203.0x306.0y210.0x321.0y220.0x324.0y222.0x335.0y329.0x331.0y390.0Bx332.5y389.0x342.0y572.0x328.0y454.0x331.0y389.0
DATASET1_5_9000_00051.png,Bx327.5y374.0x232.0y529.0x292.0y417.0x329.0y372.0Bx327.5y374.0x423.0y219.0x409.0y210.0x402.0y212.0x421.0y229.0x374.0y320.0x328.0y372.0
DATASET1_5_9000_00061.png,Bx328.0y408.5x161.0y479.0x270.0y424.0x329.0y409.0Bx328.0y408.5x495.0y338.0x388.0y391.0x328.0y407.0
DATASET1_5_9000_00071.png,Bx331.0y420.0x155.0y382.0x163.0y387.0x172.0y388.0x180.0y385.0x272.0y399.0x331.0y421.0Bx331.0y420.0x507.0y458.0x387.0y440.0x330.0y420.0
DATASET1_5_9000_00081.png,Bx331.0y416.5x206.0y282.0x209.0y288.0x214.0y290.0x219.0y290.0x296.0y366.0x331.0y416.0Bx331.0y416.5x456.0y551.0x370.0y469.0x330.0y415.0
DATASET1_5_9000_00091.png,Bx332.0y402.5x359.0y583.0x336.0y456.0x330.0y402.0Bx332.0y402.5x305.0y222.0x333.0y337.0x330.0y402.0
DATASET1_5_9500_00001.png,Bx333.5y399.0x402.0y570.0x347.0y457.0x330.0y398.0Bx333.5y399.0x265.0y228.0x268.0y239.0x276.0y242.0x316.0y332.0x330.0y400.0
DATASET1_5_9500_00011.png,Bx332.5y385.0x281.0y559.0x310.0y443.0x330.0y383.0Bx332.5y385.0x384.0y211.0x374.0y218.0x381.0y222.0x356.0y329.0x330.0y383.0
DATASET1_5_9500_00021.png,Bx331.0y410.0x186.0y520.0x276.0y440.0x331.0y405.0Bx331.0y410.0x476.0y300.0x386.0y380.0x330.0y406.0
DATASET1_5_9500_00031.png,Bx332.5y434.0x152.0y435.0x284.0y425.0x333.0y432.0Bx332.5y434.0x513.0y433.0x385.0y442.0x331.0y432.0
DATASET1_5_9500_00041.png,Bx333.5y420.5x186.0y313.0x299.0y382.0x333.0y420.0Bx333.5y420.5x481.0y528.0x362.0y455.0x333.0y419.0
DATASET1_5_9500_00051.png,Bx330.5y397.0x279.0y220.0x320.0y332.0x331.0y398.0Bx330.5y397.0x382.0y574.0x345.0y459.0x331.0y397.0
DATASET1_5_9500_00061.png,Bx329.0y391.0x266.0y562.0x303.0y446.0x330.0y390.0Bx329.0y391.0x392.0y220.0x387.0y223.0x390.0y227.0x361.0y332.0x331.0y391.0
DATASET1_5_9500_00071.png,Bx331.5y395.0x178.0y494.0x187.0y487.0x197.0y479.0x271.0y420.0x330.0y393.0Bx331.5y395.0x485.0y296.0x387.0y366.0x328.0y393.0
DATASET1_5_9500_00081.png,Bx331.0y425.0x150.0y414.0x156.0y418.0x166.0y412.0x270.0y412.0x330.0y425.0Bx331.0y425.0x512.0y436.0x389.0y438.0x328.0y425.0
DATASET1_5_9500_00091.png,Bx332.5y417.0x192.0y303.0x197.0y308.0x204.0y308.0x290.0y371.0x329.0y419.0Bx332.5y417.0x473.0y531.0x385.0y475.0x330.0y418.0
DATASET1_5_10000_00001.png,Bx364.0y371.0x198.0y445.0x212.0y441.0x217.0y434.0x300.0y390.0x363.0y368.0Bx364.0y371.0x530.0y297.0x485.0y320.0x426.0y351.0x362.0y369.0
DATASET1_5_10000_00011.png,Bx331.5y380.5x157.0y337.0x276.0y355.0x332.0y380.0Bx331.5y380.5x506.0y424.0x381.0y404.0x331.0y379.0
DATASET1_5_10000_00021.png,Bx343.5y328.0x231.0y182.0x310.0y274.0x343.0y329.0Bx343.5y328.0x456.0y474.0x367.0y376.0x343.0y328.0
DATASET1_5_10000_00031.png,Bx328.0y359.5x324.0y544.0x324.0y428.0x329.0y360.0Bx328.0y359.5x332.0y175.0x327.0y190.0x335.0y197.0x339.0y300.0x329.0y361.0
DATASET1_5_10000_00041.png,Bx330.0y358.5x211.0y498.0x218.0y490.0x237.0y497.0x250.0y489.0x253.0y472.0x253.0y457.0x251.0y441.0x280.0y398.0x328.0y358.0Bx330.0y358.5x449.0y219.0x424.0y200.0x443.0y225.0x428.0y245.0x409.0y242.0x403.0y247.0x410.0y267.0x378.0y313.0x327.0y359.0
DATASET1_5_10000_00051.png,Bx380.5y329.5x558.0y295.0x434.0y327.0x379.0y330.0Bx380.5y329.5x203.0y364.0x317.0y333.0x381.0y329.0
DATASET1_5_10000_00061.png,Bx328.0y411.5x165.0y325.0x284.0y376.0x327.0y412.0Bx328.0y411.5x491.0y498.0x376.0y443.0x327.0y411.0
DATASET1_5_10000_00071.png,Bx332.0y392.5x407.0y559.0x345.0y453.0x327.0y394.0Bx332.0y392.5x257.0y226.0x313.0y331.0x328.0y394.0
DATASET1_5_10000_00081.png,Bx329.0y374.5x283.0y548.0x305.0y440.0x327.0y374.0Bx329.0y374.5x375.0y201.0x371.0y212.0x362.0y210.0x356.0y216.0x362.0y237.0x367.0y247.0x353.0y313.0x327.0y374.0
DATASET1_5_10000_00091.png,Bx328.5y411.0x183.0y518.0x189.0y515.0x211.0y524.0x223.0y521.0x230.0y511.0x236.0y503.0x228.0y481.0x276.0y439.0x328.0y410.0Bx328.5y411.0x474.0y304.0x462.0y302.0x453.0y297.0x443.0y300.0x439.0y301.0x434.0y314.0x445.0y329.0x392.0y376.0x329.0y409.0
DATASET1_5_10500_00001.png,Bx331.0y417.0x160.0y480.0x167.0y475.0x184.0y483.0x198.0y476.0x207.0y475.0x207.0y459.0x269.0y427.0x331.0y415.0Bx331.0y417.0x502.0y354.0x495.0y354.0x485.0y339.0x479.0y331.0x474.0y338.0x461.0y334.0x460.0y346.0x450.0y346.0x456.0y373.0x390.0y402.0x331.0y414.0
DATASET1_5_10500_00011.png,Bx331.0y414.0x162.0y348.0x179.0y361.0x176.0y380.0x198.0y387.0x209.0y363.0x274.0y384.0x331.0y414.0Bx331.0y414.0x500.0y480.0x500.0y474.0x487.0y473.0x481.0y449.0x471.0y439.0x460.0y438.0x449.0y463.0x384.0y442.0x331.0y413.0
DATASET1_5_10500_00021.png,Bx334.5y401.0x247.0y239.0x253.0y261.0x233.0y285.0x240.0y294.0x264.0y274.0x302.0y338.0x332.0y402.0Bx334.5y401.0x422.0y563.0x368.0y476.0x332.0y401.0
DATASET1_5_10500_00031.png,Bx330.5y399.0x293.0y576.0x313.0y464.0x331.0y399.0Bx330.5y399.0x368.0y222.0x349.0y219.0x360.0y231.0x355.0y250.0x344.0y253.0x339.0y263.0x361.0y278.0x351.0y340.0x327.0y401.0
DATASET1_5_10500_00041.png,Bx332.5y385.5x187.0y495.0x270.0y423.0x330.0y387.0Bx332.5y385.5x478.0y276.0x456.0y290.0x442.0y284.0x428.0y279.0x423.0y282.0x428.0y291.0x438.0y305.0x389.0y353.0x330.0y386.0
DATASET1_5_10500_00051.png,Bx329.5y423.0x149.0y414.0x170.0y428.0x180.0y433.0x194.0y429.0x201.0y412.0x270.0y408.0x330.0y423.0Bx329.5y423.0x510.0y432.0x498.0y432.0x492.0y410.0x477.0y410.0x473.0y404.0x465.0y403.0x462.0y433.0x392.0y435.0x328.0y424.0
DATASET1_5_10500_00061.png,Bx332.5y413.0x199.0y289.0x205.0y295.0x193.0y317.0x200.0y326.0x204.0y334.0x217.0y339.0x234.0y317.0x298.0y368.0x329.0y414.0Bx332.5y413.0x466.0y537.0x454.0y529.0x461.0y506.0x451.0y488.0x446.0y485.0x434.0y485.0x417.0y501.0x368.0y459.0x329.0y413.0
DATASET1_5_10500_00071.png,Bx332.5y399.5x350.0y582.0x330.0y458.0x329.0y397.0Bx332.5y399.5x315.0y217.0x335.0y347.0x329.0y398.0
DATASET1_5_10500_00081.png,Bx332.5y383.0x229.0y532.0x294.0y428.0x330.0y382.0Bx332.5y383.0x436.0y234.0x430.0y238.0x411.0y239.0x400.0y241.0x393.0y255.0x384.0y281.0x404.0y293.0x376.0y338.0x330.0y383.0
DATASET1_5_10500_00091.png,Bx334.0y418.0x156.0y462.0x268.0y425.0x332.0y417.0Bx334.0y418.0x512.0y374.0x501.0y377.0x489.0y360.0x476.0y366.0x473.0y388.0x396.0y410.0x331.0y416.0
DATASET1_5_11000_00001.png,Bx330.0y381.0x233.0y537.0x235.0y525.0x255.0y528.0x265.0y510.0x269.0y494.0x258.0y484.0x287.0y429.0x329.0y381.0Bx330.0y381.0x427.0y225.0x395.0y232.0x379.0y239.0x378.0y245.0x387.0y251.0x381.0y262.0x403.0y276.0x370.0y335.0x330.0y379.0
DATASET1_5_11000_00011.png,Bx330.0y408.5x154.0y453.0x167.0y450.0x181.0y473.0x189.0y474.0x210.0y468.0x214.0y454.0x213.0y433.0x268.0y416.0x328.0y410.0Bx330.0y408.5x506.0y364.0x496.0y343.0x474.0y339.0x460.0y334.0x454.0y335.0x442.0y344.0x436.0y352.0x437.0y364.0x444.0y383.0x382.0y404.0x328.0y410.0
DATASET1_5_11000_00021.png,Bx329.0y413.0x488.0y497.0x467.0y490.0x473.0y462.0x472.0y445.0x466.0y439.0x456.0y448.0x446.0y446.0x431.0y470.0x377.0y449.0x328.0y414.0Bx329.0y413.0x170.0y329.0x181.0y334.0x175.0y360.0x188.0y367.0x199.0y372.0x213.0y348.0x284.0y377.0x328.0y416.0
DATASET1_5_11000_00031.png,Bx330.0y393.0x271.0y222.0x274.0y229.0x253.0y241.0x253.0y253.0x250.0y264.0x256.0y274.0x263.0y285.0x275.0y286.0x298.0y287.0x320.0y330.0x328.0y394.0Bx330.0y393.0x389.0y564.0x382.0y546.0x418.0y515.0x412.0y504.0x394.0y508.0x388.0y505.0x369.0y512.0x343.0y454.0x328.0y392.0
DATASET1_5_11000_00041.png,Bx330.0y373.0x255.0y538.0x298.0y426.0x329.0y371.0Bx330.0y373.0x405.0y208.0x378.0y210.0x368.0y217.0x358.0y229.0x344.0y231.0x355.0y238.0x355.0y249.0x365.0y256.0x363.0y261.0x381.0y270.0x361.0y327.0x329.0y372.0
DATASET1_5_11000_00051.png,Bx333.0y410.0x501.0y338.0x495.0y340.0x479.0y325.0x463.0y315.0x459.0y316.0x440.0y307.0x442.0y315.0x431.0y313.0x436.0y323.0x419.0y323.0x422.0y336.0x430.0y350.0x439.0y365.0x391.0y396.0x330.0y407.0Bx333.0y410.0x165.0y482.0x176.0y475.0x182.0y474.0x211.0y497.0x213.0y493.0x211.0y455.0x268.0y426.0x330.0y407.0
DATASET1_5_11000_00061.png,Bx331.0y418.5x160.0y356.0x165.0y376.0x180.0y384.0x186.0y396.0x196.0y400.0x208.0y371.0x282.0y389.0x331.0y416.0Bx331.0y418.5x502.0y481.0x489.0y476.0x479.0y473.0x485.0y443.0x479.0y434.0x466.0y429.0x455.0y424.0x449.0y430.0x443.0y428.0x437.0y459.0x373.0y442.0x332.0y416.0
DATASET1_5_11000_00071.png,Bx332.5y398.5x246.0y235.0x248.0y246.0x240.0y258.0x237.0y278.0x239.0y285.0x247.0y288.0x272.0y280.0x309.0y336.0x331.0y397.0Bx332.5y398.5x419.0y562.0x407.0y543.0x423.0y519.0x434.0y488.0x404.0y497.0x385.0y508.0x353.0y459.0x331.0y397.0
DATASET1_5_11000_00081.png,Bx328.0y385.5x278.0y562.0x285.0y546.0x310.0y545.0x316.0y529.0x317.0y516.0x294.0y501.0x309.0y440.0x330.0y385.0Bx328.0y385.5x378.0y209.0x331.0y199.0x296.0y207.0x256.0y213.0x237.0y224.0x210.0y244.0x213.0y251.0x225.0y246.0x245.0y237.0x267.0y226.0x295.0y218.0x313.0y215.0x330.0y212.0x346.0y212.0x348.0y218.0x341.0y225.0x334.0y234.0x333.0y244.0x338.0y253.0x342.0y266.0x364.0y274.0x354.0y323.0x329.0y385.0
DATASET1_5_11000_00091.png,Bx330.5y394.5x177.0y491.0x200.0y503.0x216.0y502.0x227.0y495.0x238.0y486.0x239.0y481.0x227.0y459.0x280.0y416.0x330.0y396.0Bx330.5y394.5x484.0y298.0x469.0y273.0x451.0y257.0x437.0y242.0x422.0y233.0x398.0y225.0x371.0y217.0x346.0y213.0x322.0y213.0x298.0y220.0x283.0y226.0x307.0y225.0x338.0y223.0x370.0y229.0x387.0y234.0x406.0y241.0x419.0y247.0x432.0y254.0x446.0y263.0x457.0y275.0x468.0y286.0x465.0y293.0x453.0y290.0x440.0y288.0x430.0y289.0x427.0y297.0x425.0y304.0x421.0y311.0x419.0y316.0x428.0y339.0x388.0y372.0x332.0y396.0
DATASET1_5_11500_00001.png,Bx289.5y422.5x104.0y462.0x120.0y458.0x131.0y475.0x137.0y487.0x153.0y498.0x153.0y486.0x161.0y485.0x172.0y484.0x179.0y472.0x176.0y441.0x226.0y424.0x288.0y425.0Bx289.5y422.5x475.0y383.0x457.0y332.0x445.0y309.0x428.0y287.0x413.0y274.0x392.0y263.0x366.0y252.0x340.0y245.0x341.0y249.0x367.0y263.0x386.0y273.0x403.0y284.0x414.0y295.0x423.0y305.0x435.0y321.0x445.0y335.0x446.0y341.0x442.0y341.0x431.0y339.0x423.0y337.0x415.0y337.0x406.0y338.0x408.0y344.0x401.0y353.0x395.0y361.0x395.0y370.0x406.0y401.0x351.0y419.0x288.0y425.0
DATASET1_5_11500_00011.png,Bx274.0y424.0x113.0y325.0x93.0y366.0x91.0y394.0x88.0y432.0x93.0y448.0x98.0y481.0x108.0y501.0x118.0y521.0x133.0y533.0x127.0y523.0x114.0y501.0x109.0y483.0x102.0y461.0x99.0y441.0x97.0y422.0x98.0y405.0x98.0y388.0x101.0y372.0x107.0y359.0x111.0y348.0x114.0y353.0x118.0y364.0x129.0y374.0x133.0y372.0x138.0y383.0x144.0y387.0x152.0y382.0x161.0y357.0x171.0y354.0x225.0y381.0x274.0y426.0Bx274.0y424.0x435.0y523.0x460.0y474.0x465.0y448.0x466.0y423.0x466.0y395.0x459.0y363.0x451.0y345.0x437.0y324.0x424.0y300.0x408.0y290.0x382.0y275.0x363.0y274.0x388.0y293.0x407.0y305.0x417.0y324.0x429.0y340.0x434.0y356.0x440.0y371.0x445.0y390.0x448.0y405.0x449.0y424.0x445.0y441.0x439.0y457.0x429.0y461.0x420.0y454.0x411.0y455.0x400.0y453.0x392.0y464.0x383.0y484.0x370.0y491.0x322.0y466.0x274.0y426.0
DATASET1_5_11500_00021.png,Bx263.5y393.5x215.0y207.0x173.0y223.0x138.0y248.0x113.0y278.0x84.0y328.0x79.0y355.0x78.0y387.0x82.0y403.0x88.0y381.0x97.0y357.0x99.0y333.0x107.0y315.0x117.0y297.0x133.0y279.0x143.0y263.0x159.0y251.0x176.0y235.0x188.0y227.0x201.0y225.0x196.0y237.0x182.0y248.0x177.0y263.0x185.0y269.0x193.0y270.0x197.0y278.0x203.0y281.0x209.0y287.0x236.0y271.0x254.0y326.0x261.0y396.0Bx263.5y393.5x312.0y580.0x344.0y570.0x368.0y553.0x391.0y536.0x405.0y520.0x420.0y506.0x431.0y484.0x441.0y464.0x447.0y438.0x451.0y411.0x451.0y385.0x446.0y361.0x441.0y340.0x432.0y314.0x417.0y303.0x421.0y314.0x429.0y349.0x432.0y396.0x431.0y427.0x422.0y456.0x408.0y485.0x391.0y506.0x373.0y527.0x363.0y537.0x352.0y550.0x343.0y543.0x343.0y537.0x339.0y536.0x345.0y524.0x342.0y512.0x334.0y508.0x328.0y502.0x316.0y503.0x312.0y500.0x291.0y502.0x283.0y505.0x270.0y451.0x261.0y395.0
DATASET1_5_11500_00031.png,Bx278.5y401.0x181.0y567.0x223.0y586.0x256.0y589.0x293.0y592.0x324.0y585.0x359.0y573.0x388.0y553.0x410.0y530.0x425.0y504.0x439.0y482.0x451.0y458.0x456.0y433.0x460.0y407.0x458.0y378.0x450.0y374.0x449.0y384.0x447.0y407.0x443.0y436.0x437.0y455.0x430.0y475.0x419.0y498.0x404.0y515.0x394.0y531.0x375.0y541.0x358.0y550.0x339.0y559.0x318.0y566.0x297.0y573.0x274.0y576.0x254.0y576.0x236.0y574.0x225.0y571.0x222.0y565.0x229.0y562.0x237.0y553.0x244.0y541.0x246.0y531.0x236.0y516.0x213.0y509.0x218.0y497.0x215.0y496.0x243.0y437.0x276.0y399.0Bx278.5y401.0x376.0y235.0x339.0y216.0x295.0y208.0x266.0y209.0x234.0y213.0x206.0y220.0x188.0y229.0x160.0y244.0x147.0y261.0x132.0y278.0x113.0y302.0x104.0y328.0x101.0y341.0x113.0y331.0x132.0y309.0x147.0y293.0x163.0y276.0x177.0y263.0x193.0y246.0x217.0y237.0x245.0y230.0x271.0y224.0x298.0y223.0x319.0y225.0x336.0y227.0x345.0y230.0x347.0y235.0x340.0y240.0x332.0y242.0x314.0y244.0x307.0y251.0x314.0y255.0x314.0y261.0x303.0y266.0x304.0y273.0x305.0y285.0x306.0y291.0x321.0y291.0x335.0y298.0x341.0y302.0x318.0y353.0x276.0y400.0
DATASET1_5_11500_00041.png,Bx271.5y421.0x88.0y470.0x101.0y504.0x114.0y531.0x134.0y556.0x162.0y579.0x189.0y590.0x220.0y601.0x259.0y605.0x292.0y604.0x324.0y595.0x360.0y583.0x383.0y556.0x372.0y553.0x342.0y573.0x310.0y583.0x272.0y592.0x253.0y593.0x231.0y588.0x211.0y585.0x183.0y574.0x164.0y564.0x150.0y554.0x135.0y539.0x122.0y527.0x114.0y512.0x112.0y503.0x105.0y491.0x111.0y489.0x119.0y496.0x128.0y505.0x141.0y503.0x148.0y498.0x148.0y488.0x155.0y486.0x147.0y452.0x203.0y429.0x271.0y420.0Bx271.5y421.0x455.0y372.0x445.0y376.0x429.0y353.0x418.0y340.0x404.0y336.0x390.0y332.0x380.0y340.0x372.0y356.0x380.0y374.0x391.0y396.0x343.0y411.0x271.0y420.0
